temp_avg,temp_min,temp_max,temp_observ,precip,wind,casual,registered,total_cust,holiday,rain,fog,ice,year,season_spring,season_summer,season_fall,dayOfWeek_Friday,dayOfWeek_Monday,dayOfWeek_Saturday,dayOfWeek_Sunday,dayOfWeek_Thursday,dayOfWeek_Tuesday,dayOfWeek_Wednesday,total_cust_log,total_cust_diff
16.83,6.73,23.63,13.47,0.0,3.0,1419.0,10163.0,11582.0,0.0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,9.357207447785735,0.09446439701650355
17.3,10.7,24.97,14.96,0.2,2.05,771.0,8625.0,9396.0,0.0,0,1,0,2014,0,0,0,0,0,0,0,0,0,1,9.148039345778804,-0.20916810200693092
10.5,5.62,18.44,7.03,1.12,2.55,887.0,9158.0,10045.0,0.0,0,1,0,2014,0,0,0,0,0,0,0,1,0,0,9.214830277249035,0.06679093147023174
9.43,4.76,14.31,5.62,0.01,2.08,1131.0,8444.0,9575.0,0.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,9.166910814048848,-0.047919463200187806
9.63,5.77,12.19,8.28,0.13,6.65,1128.0,4936.0,6064.0,0.0,0,1,0,2014,0,0,0,0,0,1,0,0,0,0,8.710124927322207,-0.45678588672664056
7.93,5.27,10.56,6.18,0.53,7.85,894.0,4749.0,5643.0,0.0,0,1,0,2014,0,0,0,0,0,0,1,0,0,0,8.63817111796914,-0.07195380935306694
9.2,3.96,12.25,7.08,0.01,3.2,619.0,7944.0,8563.0,0.0,0,1,0,2014,0,0,0,0,1,0,0,0,0,0,9.055205875026193,0.41703475705705273
11.47,4.55,17.82,7.74,0.0,1.98,750.0,9059.0,9809.0,0.0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,9.191055610564316,0.13584973553812318
15.13,8.03,19.86,11.59,0.17,1.5,700.0,8418.0,9118.0,0.0,0,1,0,2014,0,0,0,0,0,0,0,0,0,1,9.118005760773388,-0.07304984979092843
13.3,10.39,18.53,11.44,10.71,2.3,422.0,6884.0,7306.0,0.0,0,1,0,2014,0,0,0,0,0,0,0,1,0,0,8.896451207355227,-0.22155455341816044
10.83,6.58,16.52,8.36,5.05,5.8,846.0,7844.0,8690.0,0.0,1,1,0,2014,0,0,0,1,0,0,0,0,0,0,9.069928218259438,0.17347701090421097
5.33,-1.06,11.72,1.58,0.02,2.45,1772.0,5779.0,7551.0,0.0,0,1,1,2014,0,0,0,0,0,1,0,0,0,0,8.929435283803425,-0.14049293445601307
8.97,1.67,12.41,4.69,0.0,1.1,2002.0,5824.0,7826.0,0.0,0,1,0,2014,0,0,0,0,0,0,1,0,0,0,8.965206802770357,0.03577151896693209
8.5,1.99,15.49,3.79,0.02,1.45,1175.0,8119.0,9294.0,0.0,0,1,0,2014,0,0,0,0,1,0,0,0,0,0,9.137124309644923,0.17191750687456597
10.97,2.83,18.52,6.71,0.0,1.45,1720.0,9052.0,10772.0,1.0,0,1,0,2014,0,0,0,0,0,0,0,0,1,0,9.28470545393149,0.14758114428656732
15.07,4.93,20.41,12.92,0.03,3.68,779.0,8760.0,9539.0,0.0,0,1,0,2014,0,0,0,0,0,0,0,0,0,1,9.163143937145207,-0.12156151678628291
6.13,2.74,14.35,3.78,0.17,3.5,485.0,6639.0,7124.0,0.0,0,1,1,2014,0,0,0,0,0,0,0,1,0,0,8.871224644409553,-0.2919192927356544
2.83,-0.27,6.41,0.76,1.2,5.05,479.0,6539.0,7018.0,0.0,0,1,1,2014,0,0,0,1,0,0,0,0,0,0,8.85623355614316,-0.014991088266393504
1.7,-2.1,5.56,-1.1,0.0,2.5,1217.0,4721.0,5938.0,0.0,0,0,1,2014,0,0,0,0,0,1,0,0,0,0,8.689127655323706,-0.16710590081945398
3.1,-1.79,6.7,2.89,0.29,1.88,862.0,3875.0,4737.0,0.0,0,1,0,2014,0,0,0,0,0,0,1,0,0,0,8.463159302923751,-0.2259683523999545
6.23,3.16,8.32,5.08,7.54,3.32,169.0,3914.0,4083.0,0.0,0,1,0,2014,0,0,0,0,1,0,0,0,0,0,8.314587291319576,-0.1485720116041751
0.5,-4.49,7.91,-3.59,13.03,6.6,271.0,5257.0,5528.0,0.0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,8.617581365447506,0.30299407412793045
-3.17,-7.69,1.0,-5.51,0.0,3.62,194.0,5788.0,5982.0,0.0,0,0,0,2014,0,0,0,0,0,0,0,0,0,1,8.696510239189893,0.07892887374238633
4.2,-4.43,5.87,0.37,0.03,4.38,311.0,6923.0,7234.0,0.0,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,8.886547412512042,0.19003717332214975
0.97,-3.27,8.19,-2.32,0.0,4.18,413.0,5932.0,6345.0,0.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,8.755422380148488,-0.13112503236355444
0.1,-6.68,5.24,-3.9,0.12,2.8,908.0,4653.0,5561.0,0.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,8.623533227187563,-0.13188915296092496
7.1,-2.82,10.79,3.01,0.35,2.33,1107.0,4453.0,5560.0,0.0,0,1,0,2014,0,0,0,0,0,0,1,0,0,0,8.623353387244627,-0.00017983994293579997
16.43,4.86,20.03,18.47,9.83,5.45,1070.0,8072.0,9142.0,0.0,0,1,0,2014,0,0,0,0,1,0,0,0,0,0,9.12063445889169,0.4972810716470626
14.03,9.89,20.91,11.12,0.01,2.18,888.0,7239.0,8127.0,0.0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,9.002947130753205,-0.11768732813848537
5.27,3.58,12.05,4.49,12.08,3.55,53.0,1371.0,1424.0,0.0,0,1,1,2014,0,0,0,0,0,0,0,0,0,1,7.261225091971921,-1.7417220387812833
3.57,0.45,6.26,1.27,18.18,2.6,431.0,1412.0,1843.0,1.0,0,1,1,2014,0,0,0,0,0,0,0,1,0,0,7.519149957669823,0.25792486569790185
1.97,-1.45,5.49,-0.5,0.07,3.58,520.0,2089.0,2609.0,0.0,0,0,1,2014,0,0,0,1,0,0,0,0,0,0,7.866722285136729,0.3475723274669056
1.73,-3.14,4.89,0.42,0.01,2.77,1010.0,2641.0,3651.0,0.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,8.202756381655638,0.33603409651890903
8.57,0.87,11.32,5.73,0.0,3.3,973.0,3993.0,4966.0,0.0,0,0,0,2014,0,0,0,0,0,0,1,0,0,0,8.510369966068112,0.3076135844124739
14.47,4.54,19.16,8.7,0.38,3.9,460.0,5854.0,6314.0,0.0,0,1,0,2014,0,0,0,0,1,0,0,0,0,0,8.750524669117937,0.240154703049825
4.33,1.64,16.11,1.78,8.8,3.12,57.0,2596.0,2653.0,0.0,0,1,1,2014,0,0,0,0,0,0,0,0,1,0,7.88344635413774,-0.8670783149801968
5.37,1.71,8.18,4.52,10.7,3.42,223.0,6630.0,6853.0,0.0,0,1,0,2014,0,0,0,0,0,0,0,0,0,1,8.832441791585824,0.948995437448084
5.0,-0.91,9.23,0.15,0.11,1.65,346.0,6986.0,7332.0,0.0,0,0,1,2014,0,0,0,0,0,0,0,1,0,0,8.900003608959596,0.06756181737377176
4.7,1.09,6.04,3.51,0.38,1.4,279.0,5707.0,5986.0,0.0,0,1,1,2014,0,0,0,1,0,0,0,0,0,0,8.697178688412643,-0.20282492054695211
6.63,3.53,7.26,5.32,2.61,3.03,287.0,2390.0,2677.0,0.0,0,1,1,2014,0,0,0,0,0,1,0,0,0,0,7.892452043520352,-0.8047266448922912
5.6,1.23,8.84,1.68,13.49,5.88,703.0,4550.0,5253.0,0.0,0,0,0,2014,0,0,0,0,0,0,1,0,0,0,8.566554620953962,0.6741025774336098
1.47,-1.49,6.21,-0.81,0.07,4.4,263.0,5763.0,6026.0,0.0,0,1,1,2014,0,0,0,0,1,0,0,0,0,0,8.703838719690246,0.13728409873628422
2.43,-0.59,4.34,2.13,8.11,5.25,75.0,3215.0,3290.0,0.0,0,1,1,2014,0,0,0,0,0,0,0,0,1,0,8.098642843759418,-0.6051958759308285
6.43,1.78,7.25,4.38,4.91,7.18,261.0,6436.0,6697.0,0.0,0,0,0,2014,0,0,0,0,0,0,0,0,0,1,8.80941494391005,0.7107721001506331
2.97,0.23,6.72,1.06,0.32,5.25,293.0,6027.0,6320.0,0.0,0,1,0,2014,0,0,0,0,0,0,0,1,0,0,8.751474487140904,-0.057940456769147275
4.27,0.31,5.08,2.06,0.13,4.75,446.0,6314.0,6760.0,0.0,0,1,0,2014,0,0,0,1,0,0,0,0,0,0,8.81877816903701,0.06730368189610658
2.6,-3.24,6.49,-2.13,0.0,2.47,738.0,4885.0,5623.0,0.0,0,1,0,2014,0,0,0,0,0,1,0,0,0,0,8.634620608292202,-0.18415756074480782
5.67,-1.89,8.89,2.72,0.0,3.5,754.0,4493.0,5247.0,0.0,0,0,0,2014,0,0,0,0,0,0,1,0,0,0,8.565411763686711,-0.06920884460549104
8.33,0.93,11.99,4.17,0.0,1.3,554.0,7084.0,7638.0,0.0,0,1,0,2014,0,0,0,0,1,0,0,0,0,0,8.940891067785461,0.3754793040987501
5.13,0.9,11.88,2.73,1.24,1.3,212.0,5735.0,5947.0,0.0,0,1,0,2014,0,0,0,0,0,0,0,0,1,0,8.690642169706594,-0.2502488980788673
7.43,1.48,10.47,3.26,9.04,4.3,495.0,6874.0,7369.0,0.0,0,1,0,2014,0,0,0,0,0,0,0,0,0,1,8.905037290767,0.2143951210604058
3.0,0.16,9.27,0.38,0.01,4.93,241.0,6072.0,6313.0,0.0,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,8.750366278367625,-0.15467101239937442
2.27,-0.39,4.19,0.47,0.0,4.27,308.0,5559.0,5867.0,0.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,8.67709870892586,-0.07326756944176616
-0.07,-4.62,3.47,-3.29,0.0,1.25,442.0,3405.0,3847.0,0.0,0,1,0,2014,0,0,0,0,0,1,0,0,0,0,8.255048902752295,-0.4220498061735647
1.93,-3.15,3.61,-0.46,0.0,1.25,622.0,2930.0,3552.0,0.0,0,0,0,2014,0,0,0,0,0,0,1,0,0,0,8.17526610411206,-0.07978279864023463
0.37,-3.44,4.2,-0.6,0.81,2.28,155.0,2808.0,2963.0,0.0,0,1,1,2014,0,0,0,0,1,0,0,0,0,0,7.993957547573565,-0.18130855653849487
4.63,0.06,5.27,3.79,7.12,1.35,224.0,3496.0,3720.0,0.0,0,1,1,2014,0,0,0,0,0,0,0,0,1,0,8.221478947267192,0.22752139969362695
8.27,4.18,9.9,8.07,14.76,1.62,57.0,1155.0,1212.0,0.0,0,1,0,2014,0,0,0,0,0,0,0,0,0,1,7.10002716662926,-1.1214517806379325
11.1,6.15,15.22,7.94,10.13,4.58,779.0,856.0,1635.0,1.0,0,1,0,2014,0,0,0,0,0,0,0,1,0,0,7.399398083331354,0.29937091670209437
5.27,-1.59,11.7,-0.5,0.05,1.52,1170.0,1741.0,2911.0,0.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,7.976251943745623,0.5768538604142694
5.33,-1.35,11.71,1.66,0.0,0.85,2151.0,2030.0,4181.0,0.0,0,1,0,2014,0,0,0,0,0,1,0,0,0,0,8.338305731356565,0.3620537876109413
8.97,1.78,14.5,8.2,0.25,1.7,1126.0,1735.0,2861.0,0.0,0,1,0,2014,0,0,0,0,0,0,1,0,0,0,7.95892649305011,-0.3793792383064547
6.7,4.01,11.69,4.14,2.8,2.1,1175.0,3967.0,5142.0,0.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,0,8.545197387825835,0.5862708947757254
3.5,-0.52,5.94,0.38,0.03,2.75,801.0,4361.0,5162.0,0.0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,8.54907938027856,0.0038819924527242478
-1.2,-5.84,3.61,-3.71,0.0,2.22,549.0,3660.0,4209.0,0.0,0,0,0,2014,0,0,0,0,0,0,0,0,0,1,8.344980368770571,-0.2040990115079886
-0.73,-6.42,3.82,-4.51,0.0,2.75,559.0,2019.0,2578.0,1.0,0,0,0,2015,1,0,0,0,0,0,0,1,0,0,7.8547691834991324,-0.4902111852714386
2.73,-4.29,6.57,-0.5,0.0,1.2,938.0,4170.0,5108.0,0.0,0,0,0,2015,1,0,0,1,0,0,0,0,0,0,8.53856321715243,0.6837940336532968
1.63,-2.26,6.05,1.26,2.55,1.38,217.0,1486.0,1703.0,0.0,0,1,1,2015,1,0,0,0,0,1,0,0,0,0,7.440146680662688,-1.098416536489741
8.6,1.6,12.12,7.88,15.77,4.75,502.0,3156.0,3658.0,0.0,0,1,0,2015,1,0,0,0,0,0,1,0,0,0,8.204671828950811,0.764525148288123
5.83,0.48,13.44,2.07,2.19,6.37,293.0,4929.0,5222.0,0.0,0,1,0,2015,1,0,0,0,1,0,0,0,0,0,8.560635749259074,0.3559639203082625
-3.67,-7.06,1.75,-6.12,2.82,1.78,45.0,2015.0,2060.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,0,1,0,7.630461261783627,-0.9301744874754467
-5.93,-9.71,-2.19,-7.04,2.49,5.9,65.0,2970.0,3035.0,0.0,0,1,1,2015,1,0,0,0,0,0,0,0,0,1,8.017966703493599,0.3875054417099717
-10.1,-13.68,-4.87,-12.68,0.05,4.28,40.0,2912.0,2952.0,0.0,0,1,1,2015,1,0,0,0,0,0,0,1,0,0,7.990238185720363,-0.027728517773235595
-2.33,-10.98,-0.96,-3.6,0.01,4.75,87.0,4127.0,4214.0,0.0,0,0,1,2015,1,0,0,1,0,0,0,0,0,0,8.346167594364134,0.355929408643771
-5.4,-10.04,0.71,-9.31,0.0,3.03,159.0,2514.0,2673.0,0.0,0,0,1,2015,1,0,0,0,0,1,0,0,0,0,7.890956716138919,-0.45521087822521533
-5.03,-11.36,-0.46,-9.02,0.0,1.7,363.0,3088.0,3451.0,0.0,0,0,0,2015,1,0,0,0,0,0,1,0,0,0,8.146419323098003,0.2554626069590844
1.73,-6.41,4.05,1.13,6.75,1.42,83.0,2072.0,2155.0,0.0,0,1,1,2015,1,0,0,0,1,0,0,0,0,0,7.675546002537848,-0.4708733205601554
1.47,-2.12,3.75,-0.92,12.88,4.88,246.0,5227.0,5473.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,0,1,0,8.607582191143917,0.9320361886060695
-3.03,-5.39,-0.33,-4.92,0.23,3.18,205.0,4350.0,4555.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,0,0,1,8.423980809694058,-0.1836013814498596
-0.03,-4.72,0.41,-1.87,0.07,1.98,272.0,5502.0,5774.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,1,0,0,8.661120360222881,0.2371395505288234
0.83,-4.78,4.27,-2.78,0.0,4.12,263.0,5420.0,5683.0,0.0,0,1,0,2015,1,0,0,1,0,0,0,0,0,0,8.645234541297121,-0.01588581892576002
-0.43,-5.46,4.69,-4.45,0.0,3.35,693.0,3524.0,4217.0,0.0,0,0,0,2015,1,0,0,0,0,1,0,0,0,0,8.34687925374656,-0.29835528755056195
2.03,-3.6,3.86,1.02,2.48,2.12,277.0,2246.0,2523.0,0.0,0,1,1,2015,1,0,0,0,0,0,1,0,0,0,7.833203948641057,-0.5136753051055019
4.6,-1.26,6.53,2.17,9.19,2.62,618.0,4016.0,4634.0,1.0,0,1,0,2015,1,0,0,0,1,0,0,0,0,0,8.441175704992322,0.6079717563512643
1.57,-3.61,7.74,-2.58,0.01,0.65,202.0,6061.0,6263.0,0.0,0,0,0,2015,1,0,0,0,0,0,0,0,1,0,8.742414582525413,0.3012388775330912
0.27,-2.75,5.86,-0.41,0.53,1.38,121.0,5229.0,5350.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,0,0,1,8.584851839890053,-0.15756274263535985
2.47,-0.85,4.08,0.15,2.37,3.03,309.0,6060.0,6369.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,1,0,0,8.759197750371365,0.17434591048131232
1.53,-3.93,6.11,-2.68,1.61,1.88,268.0,4465.0,4733.0,0.0,0,1,1,2015,1,0,0,1,0,0,0,0,0,0,8.462314529906248,-0.2968832204651175
2.47,-1.91,5.03,1.31,26.7,4.1,231.0,3241.0,3472.0,0.0,0,1,1,2015,1,0,0,0,0,1,0,0,0,0,8.15248607578024,-0.30982845412600746
5.07,0.91,6.45,2.49,0.72,2.6,657.0,4502.0,5159.0,0.0,0,0,0,2015,1,0,0,0,0,0,1,0,0,0,8.54849804124465,0.3960119654644103
2.97,-1.02,7.84,-0.28,2.37,5.07,34.0,2395.0,2429.0,0.0,0,1,1,2015,1,0,0,0,1,0,0,0,0,0,7.795234929002173,-0.753263112242478
-1.07,-3.47,1.56,-2.86,4.74,6.18,72.0,3995.0,4067.0,0.0,0,1,1,2015,1,0,0,0,0,0,0,0,1,0,8.310660905907225,0.5154259769050524
-1.97,-6.72,1.49,-5.98,0.18,5.15,103.0,4991.0,5094.0,0.0,0,0,1,2015,1,0,0,0,0,0,0,0,0,1,8.535818655539403,0.22515774963217794
-2.57,-8.13,1.77,-6.48,0.2,2.45,95.0,4533.0,4628.0,0.0,0,1,1,2015,1,0,0,0,0,0,0,1,0,0,8.439880088313567,-0.09593856722583638
2.33,-7.2,3.81,0.5,1.07,6.85,131.0,4717.0,4848.0,0.0,0,1,1,2015,1,0,0,1,0,0,0,0,0,0,8.48632152774915,0.046441439435582765
-4.33,-8.54,2.39,-7.73,0.01,4.3,321.0,3010.0,3331.0,0.0,0,1,1,2015,1,0,0,0,0,1,0,0,0,0,8.11102783819368,-0.3752936895554697
-1.23,-7.38,1.94,-3.08,0.18,1.92,269.0,3318.0,3587.0,0.0,0,1,1,2015,1,0,0,0,0,0,1,0,0,0,8.185071477532283,0.07404363933860303
3.13,-3.93,6.32,1.72,3.85,5.18,54.0,3827.0,3881.0,0.0,0,1,1,2015,1,0,0,0,1,0,0,0,0,0,8.263848131368906,0.07877665383662347
-2.8,-6.3,5.97,-5.62,2.77,3.65,6.0,5111.0,5117.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,0,1,0,8.540323608805092,0.27647547743618617
1.5,-5.31,5.19,-1.01,0.01,2.95,39.0,6035.0,6074.0,0.0,0,0,0,2015,1,0,0,0,0,0,0,0,0,1,8.711772645605693,0.17144903680060075
1.9,-5.14,9.64,-1.19,0.0,6.75,153.0,4833.0,4986.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,1,0,0,8.514389264083503,-0.19738338152219015
-5.2,-11.51,1.5,-9.36,0.0,2.35,176.0,4751.0,4927.0,0.0,0,1,0,2015,1,0,0,1,0,0,0,0,0,0,8.502485562543963,-0.011903701539539568
0.33,-8.76,3.86,-2.18,0.0,1.5,737.0,4188.0,4925.0,0.0,0,0,0,2015,1,0,0,0,0,1,0,0,0,0,8.502079553606189,-0.000406008937774871
4.6,-2.34,10.21,1.07,0.0,1.62,1554.0,5093.0,6647.0,0.0,0,0,0,2015,1,0,0,0,0,0,1,0,0,0,8.801920904041582,0.2998413504353934
3.83,-0.14,12.81,2.41,0.23,4.05,164.0,4775.0,4939.0,0.0,0,1,1,2015,1,0,0,0,1,0,0,0,0,0,8.504918160540624,-0.2970027435009577
0.8,-1.87,3.93,-1.67,2.82,5.35,204.0,5463.0,5667.0,0.0,0,1,1,2015,1,0,0,0,0,0,0,0,1,0,8.64241515616962,0.13749699562899487
1.2,-3.75,4.16,-2.91,0.04,2.78,416.0,6176.0,6592.0,0.0,0,0,0,2015,1,0,0,0,0,0,0,0,0,1,8.793612071589308,0.15119691541968905
1.97,-5.1,5.59,-1.44,0.0,5.5,223.0,5216.0,5439.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,1,0,0,8.60135049942296,-0.19226157216634832
-6.43,-11.36,1.54,-10.41,0.01,4.8,165.0,3845.0,4010.0,0.0,0,1,0,2015,1,0,0,1,0,0,0,0,0,0,8.296546520300614,-0.3048039791223456
-2.9,-10.57,0.87,-6.53,0.3,4.92,481.0,2452.0,2933.0,0.0,0,1,1,2015,1,0,0,0,0,1,0,0,0,0,7.983781068977451,-0.31276545132316347
-9.0,-14.0,0.44,-12.95,1.41,9.93,71.0,970.0,1041.0,0.0,0,1,1,2015,1,0,0,0,0,0,1,0,0,0,6.947937068614969,-1.0358440003624816
-11.33,-14.51,-7.98,-13.65,0.62,3.0,96.0,1219.0,1315.0,1.0,0,1,1,2015,1,0,0,0,1,0,0,0,0,0,7.181591944611865,0.23365487599689594
-7.57,-12.92,-6.22,-10.0,9.78,2.12,35.0,1143.0,1178.0,0.0,0,1,1,2015,1,0,0,0,0,0,0,0,1,0,7.071573364211532,-0.1100185804003333
-6.77,-13.22,-1.48,-11.29,0.16,3.3,43.0,3100.0,3143.0,0.0,0,1,1,2015,1,0,0,0,0,0,0,0,0,1,8.052933036797567,0.9813596725860352
-8.53,-13.62,-2.34,-12.19,0.1,7.0,57.0,2625.0,2682.0,0.0,0,1,1,2015,1,0,0,0,0,0,0,1,0,0,7.894318063841624,-0.1586149729559434
-12.1,-16.99,-7.82,-15.66,0.01,3.82,61.0,2423.0,2484.0,0.0,0,0,1,2015,1,0,0,1,0,0,0,0,0,0,7.81762544305337,-0.07669262078825412
-8.93,-15.39,-4.62,-9.18,2.76,3.38,22.0,719.0,741.0,0.0,0,1,1,2015,1,0,0,0,0,1,0,0,0,0,6.608000625296087,-1.209624817757283
2.53,-7.26,3.94,0.42,20.85,1.2,141.0,1848.0,1989.0,0.0,0,1,1,2015,1,0,0,0,0,0,1,0,0,0,7.5953872788539725,0.9873866535578859
0.5,-4.08,6.62,-0.83,0.01,5.43,79.0,3518.0,3597.0,0.0,0,0,1,2015,1,0,0,0,1,0,0,0,0,0,8.187855443695623,0.5924681648416508
-8.2,-14.55,-0.56,-12.58,0.0,2.75,59.0,3812.0,3871.0,0.0,0,0,1,2015,1,0,0,0,0,0,0,0,1,0,8.261268150577648,0.07341270688202428
-3.6,-12.47,0.11,-7.86,0.0,1.98,118.0,4832.0,4950.0,0.0,0,0,1,2015,1,0,0,0,0,0,0,0,0,1,8.507142855562735,0.2458747049850878
0.37,-6.91,3.08,-2.1,2.47,2.5,103.0,3372.0,3475.0,0.0,0,1,1,2015,1,0,0,0,0,0,0,1,0,0,8.153349757998892,-0.3537930975638428
-1.13,-4.15,1.23,-3.24,1.5,3.5,186.0,4454.0,4640.0,0.0,0,1,1,2015,1,0,0,1,0,0,0,0,0,0,8.442469645220301,0.2891198872214087
-4.87,-10.25,-0.6,-8.71,0.0,1.88,396.0,2826.0,3222.0,0.0,0,0,1,2015,1,0,0,0,0,1,0,0,0,0,8.07775756373692,-0.36471208148338086
-3.77,-8.76,-0.2,-3.75,2.04,1.83,48.0,720.0,768.0,0.0,0,1,1,2015,1,0,0,0,0,0,1,0,0,0,6.643789733147672,-1.433967830589248
2.0,-3.46,2.51,-0.07,11.82,4.3,170.0,3897.0,4067.0,0.0,0,1,1,2015,1,0,0,0,1,0,0,0,0,0,8.310660905907225,1.6668711727595529
-0.7,-3.96,4.56,-1.9,0.45,3.42,155.0,3676.0,3831.0,0.0,0,1,1,2015,1,0,0,0,0,0,0,0,1,0,8.25088114470065,-0.0597797612065758
4.33,-1.34,5.49,3.82,4.71,1.98,112.0,4029.0,4141.0,0.0,0,1,1,2015,1,0,0,0,0,0,0,0,0,1,8.328692583545568,0.07781143884491826
1.77,-1.88,6.98,-0.5,15.23,4.75,29.0,509.0,538.0,0.0,0,1,1,2015,1,0,0,0,0,0,0,1,0,0,6.2878585601617845,-2.040834023383783
-6.53,-12.56,-0.52,-10.41,15.26,2.58,73.0,1855.0,1928.0,0.0,0,0,1,2015,1,0,0,1,0,0,0,0,0,0,7.564238475170491,1.2763799150087065
-4.33,-12.49,1.92,-7.66,0.0,2.62,352.0,2830.0,3182.0,0.0,0,1,1,2015,1,0,0,0,0,1,0,0,0,0,8.065265208897733,0.501026733727242
6.17,-6.53,9.96,0.88,0.0,2.1,1273.0,4075.0,5348.0,0.0,0,0,1,2015,1,0,0,0,0,0,1,0,0,0,8.584477938221834,0.5192127293241011
6.63,-0.51,13.38,0.88,0.0,1.05,1301.0,6641.0,7942.0,0.0,0,1,0,2015,1,0,0,0,1,0,0,0,0,0,8.979920411691197,0.39544247346936245
5.47,0.18,13.78,2.56,1.58,1.08,362.0,3579.0,3941.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,0,1,0,8.279189777195004,-0.7007306344961926
10.43,2.92,12.69,8.24,10.82,2.15,994.0,6706.0,7700.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,0,0,1,8.948975607841776,0.6697858306467719
9.83,3.16,15.21,5.19,0.12,3.65,1709.0,7290.0,8999.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,1,0,0,9.104868739033948,0.15589313119217252
5.53,-1.49,12.08,0.81,0.04,2.38,1352.0,6556.0,7908.0,0.0,0,1,0,2015,1,0,0,1,0,0,0,0,0,0,8.975630184290507,-0.12923855474344137
8.57,1.43,11.96,7.33,11.81,2.62,758.0,2789.0,3547.0,0.0,0,1,0,2015,1,0,0,0,0,1,0,0,0,0,8.173857454773621,-0.8017727295168857
10.2,3.4,12.71,6.21,5.93,5.65,1929.0,4487.0,6416.0,0.0,0,0,0,2015,1,0,0,0,0,0,1,0,0,0,8.766550149546351,0.5926926947727296
7.73,-0.77,14.85,2.87,0.01,1.5,1574.0,7207.0,8781.0,0.0,0,1,0,2015,1,0,0,0,1,0,0,0,0,0,9.080345575359996,0.3137954258136446
13.1,1.29,19.03,6.75,0.0,5.88,1414.0,7613.0,9027.0,0.0,0,0,0,2015,1,0,0,0,0,0,0,0,1,0,9.107975365298154,0.027629789938158567
4.77,-1.05,15.49,2.13,0.0,4.38,772.0,6610.0,7382.0,0.0,0,1,0,2015,1,0,0,0,0,0,0,0,0,1,8.906799883589944,-0.2011754817082103
5.27,-0.83,9.67,0.95,0.0,1.72,1137.0,6907.0,8044.0,0.0,0,0,0,2015,1,0,0,0,0,0,0,1,0,0,8.992681750892542,0.08588186730259828
3.17,-0.07,8.41,0.65,7.55,3.2,145.0,2760.0,2905.0,0.0,0,1,1,2015,1,0,0,1,0,0,0,0,0,0,7.974188669286011,-1.0184930816065307
5.47,-0.29,7.01,1.86,6.72,2.2,3227.0,5816.0,9043.0,0.0,0,1,1,2015,1,0,0,0,0,1,0,0,0,0,9.10974625674048,1.1355575874544694
9.2,1.37,14.07,4.96,0.0,4.03,2639.0,5314.0,7953.0,0.0,0,0,0,2015,1,0,0,0,0,0,1,0,0,0,8.981304494957135,-0.1284417617833462
5.07,-0.3,10.33,0.88,0.0,2.88,1403.0,6564.0,7967.0,0.0,0,0,0,2015,1,0,0,0,1,0,0,0,0,0,8.983063289380366,0.001758794423231791
4.57,-0.33,7.62,1.98,0.0,2.15,956.0,6773.0,7729.0,0.0,0,0,0,2015,1,0,0,0,0,0,0,0,1,0,8.952734767106872,-0.030328522273494585
3.37,-2.82,7.92,0.78,0.05,1.52,663.0,6760.0,7423.0,0.0,0,0,0,2015,1,0,0,0,0,0,0,0,0,1,8.912338567117548,-0.04039619998932409
13.0,1.66,15.69,10.45,1.41,4.08,1156.0,7380.0,8536.0,0.0,1,1,0,2015,1,0,0,0,0,0,0,1,0,0,9.05204779298159,0.139709225864042
9.2,4.29,18.7,4.62,19.91,3.88,834.0,5168.0,6002.0,0.0,1,1,0,2015,1,0,0,1,0,0,0,0,0,0,8.699848026000312,-0.3521997669812773
2.2,-2.17,6.85,-1.67,1.58,6.62,854.0,3719.0,4573.0,0.0,0,0,0,2015,1,0,0,0,0,1,0,0,0,0,8.427924723658055,-0.27192330234225714
0.7,-5.01,4.04,-2.35,0.0,3.9,1606.0,4066.0,5672.0,0.0,0,0,1,2015,1,0,0,0,0,0,1,0,0,0,8.643297068211963,0.21537234455390752
